timestamp,buyer,seller,symbol,currency,price,quantity,day,trade_notional,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price_clean,spread,mid_diff_vs_raw,bid_depth_3,ask_depth_3,imbalance_l1,microprice,trade_vs_mid,trade_vs_bid,trade_vs_ask,trade_side_guess
935200,,,ASH_COATED_OSMIUM,XIRECS,10005.0,3,-1,30015.0,9989.0,10.0,9986.0,23.0,,,10005.0,10.0,10007.0,23.0,,,9997.0,16.0,0.0,33.0,33.0,0.0,9997.0,8.0,16.0,0.0,buy_aggressor
936400,,,ASH_COATED_OSMIUM,XIRECS,9987.0,3,-1,29961.0,9987.0,28.0,,,,,10006.0,14.0,10008.0,28.0,,,9996.5,19.0,0.0,28.0,42.0,0.3333333333333333,9999.666666666666,-9.5,0.0,-19.0,sell_aggressor
936400,,,ASH_COATED_OSMIUM,XIRECS,10006.0,6,-1,60036.0,9987.0,28.0,,,,,10006.0,14.0,10008.0,28.0,,,9996.5,19.0,0.0,28.0,42.0,0.3333333333333333,9999.666666666666,9.5,19.0,0.0,buy_aggressor
937900,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-1,20012.0,9990.0,11.0,9987.0,24.0,,,10006.0,11.0,10008.0,24.0,,,9998.0,16.0,0.0,35.0,35.0,0.0,9998.0,8.0,16.0,0.0,buy_aggressor
939300,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-1,20012.0,9987.0,24.0,,,,,10006.0,14.0,,,,,9996.5,19.0,0.0,24.0,14.0,0.2631578947368421,9999.0,9.5,19.0,0.0,buy_aggressor
939400,,,ASH_COATED_OSMIUM,XIRECS,10008.0,3,-1,30024.0,9990.0,12.0,9987.0,28.0,,,10008.0,28.0,,,,,9999.0,18.0,0.0,40.0,28.0,-0.4,9995.4,9.0,18.0,0.0,buy_aggressor
939900,,,ASH_COATED_OSMIUM,XIRECS,9990.0,4,-1,39960.0,9990.0,12.0,9987.0,23.0,,,10008.0,23.0,,,,,9999.0,18.0,0.0,35.0,23.0,-0.3142857142857143,9996.171428571428,-9.0,0.0,-18.0,sell_aggressor
940300,,,ASH_COATED_OSMIUM,XIRECS,9990.0,6,-1,59940.0,9990.0,15.0,9988.0,29.0,,,10006.0,15.0,10009.0,29.0,,,9998.0,16.0,0.0,44.0,44.0,0.0,9998.0,-8.0,0.0,-16.0,sell_aggressor
940900,,,ASH_COATED_OSMIUM,XIRECS,9991.0,4,-1,39964.0,9991.0,13.0,,,,,10007.0,13.0,10009.0,27.0,,,9999.0,16.0,0.0,13.0,40.0,0.0,9999.0,-8.0,0.0,-16.0,sell_aggressor
940900,,,ASH_COATED_OSMIUM,XIRECS,9991.0,9,-1,89919.0,9991.0,13.0,,,,,10007.0,13.0,10009.0,27.0,,,9999.0,16.0,0.0,13.0,40.0,0.0,9999.0,-8.0,0.0,-16.0,sell_aggressor
948900,,,ASH_COATED_OSMIUM,XIRECS,9995.0,4,-1,39980.0,9995.0,14.0,9992.0,23.0,,,10011.0,14.0,10013.0,23.0,,,10003.0,16.0,0.0,37.0,37.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
951500,,,ASH_COATED_OSMIUM,XIRECS,9996.0,6,-1,59976.0,9996.0,14.0,9993.0,23.0,,,10012.0,14.0,,,,,10004.0,16.0,0.0,37.0,14.0,0.0,10004.0,-8.0,0.0,-16.0,sell_aggressor
952000,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,-1,59970.0,9995.0,13.0,9993.0,28.0,,,10011.0,13.0,10014.0,28.0,,,10003.0,16.0,0.0,41.0,41.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
952900,,,ASH_COATED_OSMIUM,XIRECS,9992.0,9,-1,89928.0,9992.0,22.0,,,,,10011.0,13.0,10013.0,22.0,,,10001.5,19.0,0.0,22.0,35.0,0.2571428571428571,10003.942857142858,-9.5,0.0,-19.0,sell_aggressor
954500,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5,-1,49975.0,9995.0,13.0,,,,,10011.0,13.0,,,,,10003.0,16.0,0.0,13.0,13.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
954800,,,ASH_COATED_OSMIUM,XIRECS,10010.0,5,-1,50050.0,9994.0,13.0,9992.0,24.0,,,10010.0,13.0,10013.0,24.0,,,10002.0,16.0,0.0,37.0,37.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
954800,,,ASH_COATED_OSMIUM,XIRECS,9994.0,7,-1,69958.0,9994.0,13.0,9992.0,24.0,,,10010.0,13.0,10013.0,24.0,,,10002.0,16.0,0.0,37.0,37.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
955200,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-1,60060.0,9994.0,11.0,9991.0,20.0,,,10010.0,11.0,,,,,10002.0,16.0,0.0,31.0,11.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
955300,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,-1,59970.0,9995.0,13.0,9992.0,29.0,,,10011.0,13.0,10013.0,29.0,,,10003.0,16.0,0.0,42.0,42.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
962100,,,ASH_COATED_OSMIUM,XIRECS,10015.0,5,-1,50075.0,9999.0,14.0,9996.0,24.0,,,10015.0,14.0,10017.0,24.0,,,10007.0,16.0,0.0,38.0,38.0,0.0,10007.0,8.0,16.0,0.0,buy_aggressor
968200,,,ASH_COATED_OSMIUM,XIRECS,9995.0,3,-1,29985.0,9995.0,10.0,9992.0,29.0,,,10011.0,10.0,10013.0,29.0,,,10003.0,16.0,0.0,39.0,39.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
968700,,,ASH_COATED_OSMIUM,XIRECS,9994.0,6,-1,59964.0,9994.0,11.0,,,,,10010.0,11.0,10013.0,25.0,,,10002.0,16.0,0.0,11.0,36.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
969300,,,ASH_COATED_OSMIUM,XIRECS,9995.0,3,-1,29985.0,9995.0,13.0,9993.0,22.0,,,10011.0,13.0,10014.0,22.0,,,10003.0,16.0,0.0,35.0,35.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
973300,,,ASH_COATED_OSMIUM,XIRECS,9994.0,2,-1,19988.0,9994.0,15.0,9991.0,26.0,,,10010.0,15.0,,,,,10002.0,16.0,0.0,41.0,15.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
983900,,,ASH_COATED_OSMIUM,XIRECS,10012.0,7,-1,70084.0,9996.0,10.0,,,,,10012.0,10.0,10015.0,21.0,,,10004.0,16.0,0.0,10.0,31.0,0.0,10004.0,8.0,16.0,0.0,buy_aggressor
984200,,,ASH_COATED_OSMIUM,XIRECS,9996.0,2,-1,19992.0,9996.0,12.0,9994.0,30.0,,,10012.0,12.0,10015.0,30.0,,,10004.0,16.0,0.0,42.0,42.0,0.0,10004.0,-8.0,0.0,-16.0,sell_aggressor
987100,,,ASH_COATED_OSMIUM,XIRECS,9996.0,6,-1,59976.0,9996.0,14.0,9993.0,20.0,,,10012.0,14.0,10014.0,20.0,,,10004.0,16.0,0.0,34.0,34.0,0.0,10004.0,-8.0,0.0,-16.0,sell_aggressor
988000,,,ASH_COATED_OSMIUM,XIRECS,10011.0,6,-1,60066.0,9995.0,10.0,9992.0,24.0,,,10011.0,10.0,10013.0,24.0,,,10003.0,16.0,0.0,34.0,34.0,0.0,10003.0,8.0,16.0,0.0,buy_aggressor
988100,,,ASH_COATED_OSMIUM,XIRECS,10011.0,8,-1,80088.0,9995.0,15.0,9992.0,27.0,,,10011.0,15.0,10013.0,27.0,,,10003.0,16.0,0.0,42.0,42.0,0.0,10003.0,8.0,16.0,0.0,buy_aggressor
994100,,,ASH_COATED_OSMIUM,XIRECS,9993.0,10,-1,99930.0,9993.0,15.0,9991.0,29.0,,,10009.0,15.0,10012.0,29.0,,,10001.0,16.0,0.0,44.0,44.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
995800,,,ASH_COATED_OSMIUM,XIRECS,9993.0,6,-1,59958.0,9993.0,14.0,,,,,10009.0,14.0,,,,,10001.0,16.0,0.0,14.0,14.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
997100,,,ASH_COATED_OSMIUM,XIRECS,10009.0,6,-1,60054.0,9993.0,13.0,,,,,10009.0,13.0,10011.0,25.0,,,10001.0,16.0,0.0,13.0,38.0,0.0,10001.0,8.0,16.0,0.0,buy_aggressor
997800,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,-1,49970.0,9994.0,10.0,9992.0,29.0,,,10010.0,10.0,10013.0,29.0,,,10002.0,16.0,0.0,39.0,39.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
3000,,,INTARIAN_PEPPER_ROOT,XIRECS,10999.0,8,-1,87992.0,10997.0,12.0,10994.0,18.0,,,10999.0,8.0,11009.0,12.0,11012.0,18.0,10998.0,2.0,0.0,30.0,38.0,0.2,10998.2,1.0,2.0,0.0,buy_aggressor
4200,,,INTARIAN_PEPPER_ROOT,XIRECS,10995.0,4,-1,43980.0,10995.0,25.0,,,,,11010.0,11.0,,,,,11002.5,15.0,0.0,25.0,11.0,0.3888888888888889,11005.416666666666,-7.5,0.0,-15.0,sell_aggressor
6300,,,INTARIAN_PEPPER_ROOT,XIRECS,11000.0,4,-1,44000.0,11000.0,11.0,10998.0,17.0,,,11012.0,11.0,11015.0,17.0,,,11006.0,12.0,0.0,28.0,28.0,0.0,11006.0,-6.0,0.0,-12.0,sell_aggressor
17900,,,INTARIAN_PEPPER_ROOT,XIRECS,11012.0,6,-1,66072.0,11012.0,12.0,11009.0,17.0,,,11024.0,12.0,11027.0,17.0,,,11018.0,12.0,0.0,29.0,29.0,0.0,11018.0,-6.0,0.0,-12.0,sell_aggressor
19700,,,INTARIAN_PEPPER_ROOT,XIRECS,11011.0,7,-1,77077.0,11011.0,18.0,,,,,11026.0,12.0,11028.0,18.0,,,11018.5,15.0,0.0,18.0,30.0,0.2,11020.0,-7.5,0.0,-15.0,sell_aggressor
24100,,,INTARIAN_PEPPER_ROOT,XIRECS,11030.0,5,-1,55150.0,11015.0,19.0,,,,,11030.0,9.0,11033.0,19.0,,,11022.5,15.0,0.0,19.0,28.0,0.35714285714285715,11025.17857142857,7.5,15.0,0.0,buy_aggressor
25800,,,INTARIAN_PEPPER_ROOT,XIRECS,11029.0,3,-1,33087.0,11029.0,3.0,11020.0,9.0,,,11032.0,9.0,11035.0,16.0,,,11030.5,3.0,0.0,12.0,25.0,-0.5,11029.75,-1.5,0.0,-3.0,sell_aggressor
28200,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,6,-1,66204.0,11019.0,24.0,,,,,11034.0,9.0,,,,,11026.5,15.0,0.0,24.0,9.0,0.45454545454545453,11029.90909090909,7.5,15.0,0.0,buy_aggressor
29100,,,INTARIAN_PEPPER_ROOT,XIRECS,11035.0,6,-1,66210.0,11020.0,23.0,,,,,11035.0,9.0,,,,,11027.5,15.0,0.0,23.0,9.0,0.4375,11030.78125,7.5,15.0,0.0,buy_aggressor
31600,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,3,-1,33102.0,11034.0,3.0,11026.0,10.0,,,11038.0,10.0,11040.0,19.0,,,11036.0,4.0,0.0,13.0,29.0,-0.5384615384615384,11034.923076923076,-2.0,0.0,-4.0,sell_aggressor
34900,,,INTARIAN_PEPPER_ROOT,XIRECS,11044.0,6,-1,66264.0,11029.0,9.0,11026.0,22.0,,,11044.0,22.0,,,,,11036.5,15.0,0.0,31.0,22.0,-0.41935483870967744,11033.354838709678,7.5,15.0,0.0,buy_aggressor
35000,,,INTARIAN_PEPPER_ROOT,XIRECS,11038.0,8,-1,88304.0,11038.0,8.0,11029.0,10.0,11026.0,25.0,11041.0,10.0,11044.0,25.0,,,11039.5,3.0,0.0,43.0,35.0,-0.1111111111111111,11039.333333333334,-1.5,0.0,-3.0,sell_aggressor
38500,,,INTARIAN_PEPPER_ROOT,XIRECS,11032.0,4,-1,44128.0,11032.0,12.0,11030.0,23.0,,,11045.0,12.0,11047.0,23.0,,,11038.5,13.0,0.0,35.0,35.0,0.0,11038.5,-6.5,0.0,-13.0,sell_aggressor
38700,,,INTARIAN_PEPPER_ROOT,XIRECS,11035.0,5,-1,55175.0,11030.0,15.0,,,,,11035.0,5.0,11045.0,11.0,11047.0,15.0,11032.5,5.0,0.0,15.0,31.0,0.5,11033.75,2.5,5.0,0.0,buy_aggressor
40000,,,INTARIAN_PEPPER_ROOT,XIRECS,11036.0,5,-1,55180.0,11034.0,8.0,,,,,11036.0,5.0,11046.0,8.0,11049.0,23.0,11035.0,2.0,0.0,8.0,36.0,0.23076923076923078,11035.23076923077,1.0,2.0,0.0,buy_aggressor
40300,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,4,-1,44136.0,11034.0,12.0,11032.0,23.0,,,11046.0,12.0,11049.0,23.0,,,11040.0,12.0,0.0,35.0,35.0,0.0,11040.0,-6.0,0.0,-12.0,sell_aggressor
40400,,,INTARIAN_PEPPER_ROOT,XIRECS,11046.0,3,-1,33138.0,11034.0,8.0,11032.0,25.0,,,11046.0,8.0,11049.0,25.0,,,11040.0,12.0,0.0,33.0,33.0,0.0,11040.0,6.0,12.0,0.0,buy_aggressor
41900,,,INTARIAN_PEPPER_ROOT,XIRECS,11048.0,5,-1,55240.0,11033.0,19.0,,,,,11048.0,12.0,11051.0,19.0,,,11040.5,15.0,0.0,19.0,31.0,0.22580645161290322,11042.193548387097,7.5,15.0,0.0,buy_aggressor
42700,,,INTARIAN_PEPPER_ROOT,XIRECS,11049.0,6,-1,66294.0,11040.0,8.0,11037.0,9.0,11034.0,22.0,11049.0,9.0,11051.0,22.0,,,11044.5,9.0,0.0,39.0,31.0,-0.058823529411764705,11044.235294117647,4.5,9.0,0.0,buy_aggressor
44800,,,INTARIAN_PEPPER_ROOT,XIRECS,11039.0,4,-1,44156.0,11039.0,8.0,11036.0,23.0,,,11051.0,8.0,11054.0,23.0,,,11045.0,12.0,0.0,31.0,31.0,0.0,11045.0,-6.0,0.0,-12.0,sell_aggressor
52900,,,INTARIAN_PEPPER_ROOT,XIRECS,11047.0,5,-1,55235.0,11047.0,9.0,11044.0,16.0,,,11059.0,9.0,11062.0,16.0,,,11053.0,12.0,0.0,25.0,25.0,0.0,11053.0,-6.0,0.0,-12.0,sell_aggressor
53100,,,INTARIAN_PEPPER_ROOT,XIRECS,11049.0,4,-1,44196.0,11047.0,11.0,11044.0,19.0,,,11049.0,4.0,11059.0,11.0,,,11048.0,2.0,0.0,30.0,15.0,0.4666666666666667,11048.466666666667,1.0,2.0,0.0,buy_aggressor
63900,,,INTARIAN_PEPPER_ROOT,XIRECS,11067.0,7,-1,77469.0,11067.0,7.0,11055.0,19.0,,,11073.0,19.0,,,,,11070.0,6.0,0.0,26.0,19.0,-0.46153846153846156,11068.615384615385,-3.0,0.0,-6.0,sell_aggressor
70500,,,INTARIAN_PEPPER_ROOT,XIRECS,11067.0,3,-1,33201.0,11064.0,10.0,11062.0,19.0,,,11067.0,3.0,11077.0,10.0,11079.0,19.0,11065.5,3.0,0.0,29.0,32.0,0.5384615384615384,11066.307692307691,1.5,3.0,0.0,buy_aggressor
73900,,,INTARIAN_PEPPER_ROOT,XIRECS,11068.0,7,-1,77476.0,11068.0,8.0,11065.0,16.0,,,11080.0,8.0,11083.0,16.0,,,11074.0,12.0,0.0,24.0,24.0,0.0,11074.0,-6.0,0.0,-12.0,sell_aggressor
74000,,,INTARIAN_PEPPER_ROOT,XIRECS,11080.0,5,-1,55400.0,11068.0,8.0,11065.0,16.0,,,11080.0,8.0,11083.0,16.0,,,11074.0,12.0,0.0,24.0,24.0,0.0,11074.0,6.0,12.0,0.0,buy_aggressor
76800,,,INTARIAN_PEPPER_ROOT,XIRECS,11083.0,6,-1,66498.0,11074.0,10.0,,,,,11083.0,8.0,11086.0,25.0,,,11078.5,9.0,0.0,10.0,33.0,0.1111111111111111,11079.0,4.5,9.0,0.0,buy_aggressor
81000,,,INTARIAN_PEPPER_ROOT,XIRECS,11072.0,5,-1,55360.0,11072.0,15.0,,,,,11087.0,10.0,11090.0,15.0,,,11079.5,15.0,0.0,15.0,25.0,0.2,11081.0,-7.5,0.0,-15.0,sell_aggressor
81700,,,INTARIAN_PEPPER_ROOT,XIRECS,11088.0,6,-1,66528.0,11076.0,12.0,11073.0,25.0,,,11088.0,12.0,11091.0,25.0,,,11082.0,12.0,0.0,37.0,37.0,0.0,11082.0,6.0,12.0,0.0,buy_aggressor
81900,,,INTARIAN_PEPPER_ROOT,XIRECS,11088.0,5,-1,55440.0,11073.0,21.0,,,,,11088.0,12.0,,,,,11080.5,15.0,0.0,21.0,12.0,0.2727272727272727,11082.545454545454,7.5,15.0,0.0,buy_aggressor
83100,,,INTARIAN_PEPPER_ROOT,XIRECS,11089.0,7,-1,77623.0,11077.0,9.0,11074.0,18.0,,,11089.0,9.0,,,,,11083.0,12.0,0.0,27.0,9.0,0.0,11083.0,6.0,12.0,0.0,buy_aggressor
88700,,,INTARIAN_PEPPER_ROOT,XIRECS,11083.0,3,-1,33249.0,11083.0,9.0,11080.0,21.0,,,11095.0,9.0,11098.0,21.0,,,11089.0,12.0,0.0,30.0,30.0,0.0,11089.0,-6.0,0.0,-12.0,sell_aggressor
88800,,,INTARIAN_PEPPER_ROOT,XIRECS,11083.0,3,-1,33249.0,11083.0,8.0,11080.0,18.0,,,11095.0,8.0,11098.0,18.0,,,11089.0,12.0,0.0,26.0,26.0,0.0,11089.0,-6.0,0.0,-12.0,sell_aggressor
94600,,,INTARIAN_PEPPER_ROOT,XIRECS,11091.0,7,-1,77637.0,11089.0,12.0,,,,,11091.0,7.0,,,,,11090.0,2.0,0.0,12.0,7.0,0.2631578947368421,11090.263157894737,1.0,2.0,0.0,buy_aggressor
98400,,,INTARIAN_PEPPER_ROOT,XIRECS,11104.0,3,-1,33312.0,11092.0,8.0,11090.0,16.0,,,11104.0,8.0,11107.0,16.0,,,11098.0,12.0,0.0,24.0,24.0,0.0,11098.0,6.0,12.0,0.0,buy_aggressor
99400,,,INTARIAN_PEPPER_ROOT,XIRECS,11096.0,8,-1,88768.0,11093.0,8.0,11091.0,15.0,,,11096.0,8.0,11105.0,8.0,11108.0,15.0,11094.5,3.0,0.0,23.0,31.0,0.0,11094.5,1.5,3.0,0.0,buy_aggressor
101000,,,INTARIAN_PEPPER_ROOT,XIRECS,11097.0,4,-1,44388.0,11095.0,10.0,11092.0,21.0,,,11097.0,4.0,11110.0,21.0,,,11096.0,2.0,0.0,31.0,25.0,0.42857142857142855,11096.42857142857,1.0,2.0,0.0,buy_aggressor
108800,,,INTARIAN_PEPPER_ROOT,XIRECS,11115.0,5,-1,55575.0,11103.0,12.0,11100.0,21.0,,,11115.0,12.0,11118.0,21.0,,,11109.0,12.0,0.0,33.0,33.0,0.0,11109.0,6.0,12.0,0.0,buy_aggressor
113600,,,INTARIAN_PEPPER_ROOT,XIRECS,11111.0,4,-1,44444.0,11111.0,8.0,11108.0,8.0,11105.0,17.0,11120.0,8.0,11122.0,17.0,,,11115.5,9.0,0.0,33.0,25.0,0.0,11115.5,-4.5,0.0,-9.0,sell_aggressor
120600,,,INTARIAN_PEPPER_ROOT,XIRECS,11115.0,6,-1,66690.0,11115.0,9.0,11112.0,22.0,,,11129.0,22.0,,,,,11122.0,14.0,0.0,31.0,22.0,-0.41935483870967744,11119.064516129032,-7.0,0.0,-14.0,sell_aggressor
121900,,,INTARIAN_PEPPER_ROOT,XIRECS,11128.0,4,-1,44512.0,11116.0,9.0,11113.0,23.0,,,11128.0,9.0,11131.0,23.0,,,11122.0,12.0,0.0,32.0,32.0,0.0,11122.0,6.0,12.0,0.0,buy_aggressor
122600,,,INTARIAN_PEPPER_ROOT,XIRECS,11117.0,7,-1,77819.0,11117.0,10.0,11114.0,25.0,,,11129.0,10.0,,,,,11123.0,12.0,0.0,35.0,10.0,0.0,11123.0,-6.0,0.0,-12.0,sell_aggressor
123400,,,INTARIAN_PEPPER_ROOT,XIRECS,11132.0,5,-1,55660.0,11117.0,9.0,11115.0,22.0,,,11132.0,22.0,,,,,11124.5,15.0,0.0,31.0,22.0,-0.41935483870967744,11121.354838709678,7.5,15.0,0.0,buy_aggressor
124900,,,INTARIAN_PEPPER_ROOT,XIRECS,11119.0,6,-1,66714.0,11119.0,8.0,11116.0,25.0,,,11131.0,8.0,,,,,11125.0,12.0,0.0,33.0,8.0,0.0,11125.0,-6.0,0.0,-12.0,sell_aggressor
125400,,,INTARIAN_PEPPER_ROOT,XIRECS,11131.0,7,-1,77917.0,11119.0,10.0,11117.0,15.0,,,11131.0,10.0,11134.0,15.0,,,11125.0,12.0,0.0,25.0,25.0,0.0,11125.0,6.0,12.0,0.0,buy_aggressor
128000,,,INTARIAN_PEPPER_ROOT,XIRECS,11122.0,7,-1,77854.0,11122.0,12.0,11119.0,15.0,,,11134.0,12.0,,,,,11128.0,12.0,0.0,27.0,12.0,0.0,11128.0,-6.0,0.0,-12.0,sell_aggressor
128700,,,INTARIAN_PEPPER_ROOT,XIRECS,11125.0,3,-1,33375.0,11123.0,9.0,11120.0,17.0,,,11125.0,3.0,11135.0,9.0,11138.0,17.0,11124.0,2.0,0.0,26.0,29.0,0.5,11124.5,1.0,2.0,0.0,buy_aggressor
131500,,,INTARIAN_PEPPER_ROOT,XIRECS,11125.0,3,-1,33375.0,11125.0,10.0,11123.0,20.0,,,11138.0,10.0,,,,,11131.5,13.0,0.0,30.0,10.0,0.0,11131.5,-6.5,0.0,-13.0,sell_aggressor
132200,,,INTARIAN_PEPPER_ROOT,XIRECS,11126.0,7,-1,77882.0,11126.0,9.0,11123.0,18.0,,,11138.0,9.0,11141.0,18.0,,,11132.0,12.0,0.0,27.0,27.0,0.0,11132.0,-6.0,0.0,-12.0,sell_aggressor
133100,,,INTARIAN_PEPPER_ROOT,XIRECS,11139.0,6,-1,66834.0,11127.0,11.0,11124.0,25.0,,,11139.0,11.0,11142.0,25.0,,,11133.0,12.0,0.0,36.0,36.0,0.0,11133.0,6.0,12.0,0.0,buy_aggressor
136100,,,INTARIAN_PEPPER_ROOT,XIRECS,11132.0,6,-1,66792.0,11130.0,12.0,11127.0,23.0,,,11132.0,6.0,11142.0,12.0,11145.0,23.0,11131.0,2.0,0.0,35.0,41.0,0.3333333333333333,11131.333333333334,1.0,2.0,0.0,buy_aggressor
139300,,,INTARIAN_PEPPER_ROOT,XIRECS,11133.0,4,-1,44532.0,11133.0,8.0,,,,,11135.0,6.0,11145.0,8.0,11148.0,23.0,11134.0,2.0,0.0,8.0,37.0,0.14285714285714285,11134.142857142857,-1.0,0.0,-2.0,sell_aggressor
139400,,,INTARIAN_PEPPER_ROOT,XIRECS,11133.0,7,-1,77931.0,11133.0,12.0,,,,,11148.0,22.0,,,,,11140.5,15.0,0.0,12.0,22.0,-0.29411764705882354,11138.29411764706,-7.5,0.0,-15.0,sell_aggressor
139600,,,INTARIAN_PEPPER_ROOT,XIRECS,11146.0,6,-1,66876.0,11134.0,11.0,11131.0,16.0,,,11146.0,11.0,,,,,11140.0,12.0,0.0,27.0,11.0,0.0,11140.0,6.0,12.0,0.0,buy_aggressor
139800,,,INTARIAN_PEPPER_ROOT,XIRECS,11134.0,7,-1,77938.0,11134.0,10.0,11131.0,25.0,,,11146.0,10.0,11149.0,25.0,,,11140.0,12.0,0.0,35.0,35.0,0.0,11140.0,-6.0,0.0,-12.0,sell_aggressor
141200,,,INTARIAN_PEPPER_ROOT,XIRECS,11147.0,6,-1,66882.0,11135.0,12.0,11132.0,18.0,,,11147.0,12.0,11150.0,18.0,,,11141.0,12.0,0.0,30.0,30.0,0.0,11141.0,6.0,12.0,0.0,buy_aggressor
147000,,,INTARIAN_PEPPER_ROOT,XIRECS,11153.0,7,-1,78071.0,11141.0,12.0,11138.0,24.0,,,11153.0,12.0,11156.0,24.0,,,11147.0,12.0,0.0,36.0,36.0,0.0,11147.0,6.0,12.0,0.0,buy_aggressor
148700,,,INTARIAN_PEPPER_ROOT,XIRECS,11145.0,6,-1,66870.0,11143.0,10.0,11140.0,17.0,,,11145.0,6.0,11158.0,17.0,,,11144.0,2.0,0.0,27.0,23.0,0.25,11144.25,1.0,2.0,0.0,buy_aggressor
157200,,,INTARIAN_PEPPER_ROOT,XIRECS,11163.0,4,-1,44652.0,11151.0,9.0,11148.0,21.0,,,11163.0,9.0,11166.0,21.0,,,11157.0,12.0,0.0,30.0,30.0,0.0,11157.0,6.0,12.0,0.0,buy_aggressor
161800,,,INTARIAN_PEPPER_ROOT,XIRECS,11165.0,6,-1,66990.0,11165.0,6.0,11156.0,11.0,11153.0,20.0,11168.0,11.0,11171.0,20.0,,,11166.5,3.0,0.0,37.0,31.0,-0.29411764705882354,11166.058823529413,-1.5,0.0,-3.0,sell_aggressor
170300,,,INTARIAN_PEPPER_ROOT,XIRECS,11176.0,7,-1,78232.0,11164.0,9.0,11161.0,16.0,,,11176.0,9.0,,,,,11170.0,12.0,0.0,25.0,9.0,0.0,11170.0,6.0,12.0,0.0,buy_aggressor
174000,,,INTARIAN_PEPPER_ROOT,XIRECS,11165.0,7,-1,78155.0,11165.0,25.0,,,,,11180.0,10.0,11183.0,25.0,,,11172.5,15.0,0.0,25.0,35.0,0.42857142857142855,11175.714285714286,-7.5,0.0,-15.0,sell_aggressor
178800,,,INTARIAN_PEPPER_ROOT,XIRECS,11185.0,4,-1,44740.0,11173.0,12.0,11170.0,15.0,,,11185.0,12.0,11188.0,15.0,,,11179.0,12.0,0.0,27.0,27.0,0.0,11179.0,6.0,12.0,0.0,buy_aggressor
184800,,,INTARIAN_PEPPER_ROOT,XIRECS,11188.0,7,-1,78316.0,11188.0,7.0,11179.0,9.0,11176.0,16.0,11191.0,9.0,11194.0,16.0,,,11189.5,3.0,0.0,32.0,25.0,-0.125,11189.3125,-1.5,0.0,-3.0,sell_aggressor
186800,,,INTARIAN_PEPPER_ROOT,XIRECS,11196.0,7,-1,78372.0,11181.0,12.0,11178.0,17.0,,,11196.0,17.0,,,,,11188.5,15.0,0.0,29.0,17.0,-0.1724137931034483,11187.206896551725,7.5,15.0,0.0,buy_aggressor
187000,,,INTARIAN_PEPPER_ROOT,XIRECS,11196.0,3,-1,33588.0,11181.0,11.0,11178.0,23.0,,,11196.0,23.0,,,,,11188.5,15.0,0.0,34.0,23.0,-0.35294117647058826,11185.85294117647,7.5,15.0,0.0,buy_aggressor
191300,,,INTARIAN_PEPPER_ROOT,XIRECS,11185.0,7,-1,78295.0,11185.0,9.0,11182.0,17.0,,,11197.0,9.0,,,,,11191.0,12.0,0.0,26.0,9.0,0.0,11191.0,-6.0,0.0,-12.0,sell_aggressor
208300,,,INTARIAN_PEPPER_ROOT,XIRECS,11214.0,7,-1,78498.0,11202.0,8.0,11199.0,16.0,,,11214.0,8.0,,,,,11208.0,12.0,0.0,24.0,8.0,0.0,11208.0,6.0,12.0,0.0,buy_aggressor
211700,,,INTARIAN_PEPPER_ROOT,XIRECS,11206.0,4,-1,44824.0,11206.0,12.0,11203.0,22.0,,,11218.0,12.0,,,,,11212.0,12.0,0.0,34.0,12.0,0.0,11212.0,-6.0,0.0,-12.0,sell_aggressor
215300,,,INTARIAN_PEPPER_ROOT,XIRECS,11211.0,5,-1,56055.0,11209.0,8.0,11206.0,15.0,,,11211.0,5.0,11224.0,15.0,,,11210.0,2.0,0.0,23.0,20.0,0.23076923076923078,11210.23076923077,1.0,2.0,0.0,buy_aggressor
