timestamp,buyer,seller,symbol_trade,currency,price,quantity,day_trade,trade_notional,day_book,symbol_book,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,microprice,best_bid_notional,best_ask_notional,imbalance_l1,bid_depth_3,ask_depth_3,trade_vs_mid,trade_vs_bid,trade_vs_ask,trade_side_guess,day,symbol
818800,,,ASH_COATED_OSMIUM,XIRECS,9988.0,2,-1,19976.0,-1,ASH_COATED_OSMIUM,9988.0,14.0,,,,,10004.0,14.0,10007.0,28.0,,,9996.0,0.0,16.0,9996.0,139832.0,140056.0,0.0,14.0,42.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
821700,,,ASH_COATED_OSMIUM,XIRECS,10004.0,6,-1,60024.0,-1,ASH_COATED_OSMIUM,9988.0,13.0,9985.0,25.0,,,10004.0,13.0,10006.0,25.0,,,9996.0,0.0,16.0,9996.0,129844.0,130052.0,0.0,38.0,38.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
826700,,,ASH_COATED_OSMIUM,XIRECS,9982.0,6,-1,59892.0,-1,ASH_COATED_OSMIUM,9982.0,22.0,,,,,10000.0,11.0,10003.0,22.0,,,9991.0,0.0,18.0,9994.0,219604.0,110000.0,0.3333333333333333,22.0,33.0,-9.0,0.0,-18.0,sell_aggressor,-1,ASH_COATED_OSMIUM
827600,,,ASH_COATED_OSMIUM,XIRECS,9982.0,2,-1,19964.0,-1,ASH_COATED_OSMIUM,9982.0,23.0,,,,,10000.0,15.0,10003.0,23.0,,,9991.0,0.0,18.0,9992.894736842105,229586.0,150000.0,0.21052631578947367,23.0,38.0,-9.0,0.0,-18.0,sell_aggressor,-1,ASH_COATED_OSMIUM
830500,,,ASH_COATED_OSMIUM,XIRECS,9998.0,3,-1,29994.0,-1,ASH_COATED_OSMIUM,9982.0,12.0,9980.0,20.0,,,9998.0,12.0,10001.0,20.0,,,9990.0,0.0,16.0,9990.0,119784.0,119976.0,0.0,32.0,32.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
830600,,,ASH_COATED_OSMIUM,XIRECS,9998.0,7,-1,69986.0,-1,ASH_COATED_OSMIUM,9982.0,13.0,9980.0,21.0,,,9998.0,13.0,,,,,9990.0,0.0,16.0,9990.0,129766.0,129974.0,0.0,34.0,13.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
834000,,,ASH_COATED_OSMIUM,XIRECS,9992.0,3,-1,29976.0,-1,ASH_COATED_OSMIUM,9992.0,3.0,9987.0,15.0,9984.0,27.0,10003.0,15.0,10005.0,27.0,,,9997.5,0.0,11.0,9993.833333333334,29976.0,150045.0,-0.6666666666666666,45.0,42.0,-5.5,0.0,-11.0,sell_aggressor,-1,ASH_COATED_OSMIUM
835100,,,ASH_COATED_OSMIUM,XIRECS,10005.0,3,-1,30015.0,-1,ASH_COATED_OSMIUM,9986.0,14.0,9984.0,28.0,,,10005.0,28.0,,,,,9995.5,0.0,19.0,9992.333333333334,139804.0,280140.0,-0.3333333333333333,42.0,28.0,9.5,19.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
840600,,,ASH_COATED_OSMIUM,XIRECS,9988.0,2,-1,19976.0,-1,ASH_COATED_OSMIUM,9988.0,15.0,9985.0,30.0,,,10004.0,15.0,10006.0,30.0,,,9996.0,0.0,16.0,9996.0,149820.0,150060.0,0.0,45.0,45.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
842600,,,ASH_COATED_OSMIUM,XIRECS,10004.0,3,-1,30012.0,-1,ASH_COATED_OSMIUM,9988.0,11.0,,,,,10004.0,11.0,,,,,9996.0,0.0,16.0,9996.0,109868.0,110044.0,0.0,11.0,11.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
845900,,,ASH_COATED_OSMIUM,XIRECS,9989.0,9,-1,89901.0,-1,ASH_COATED_OSMIUM,9989.0,11.0,9986.0,25.0,,,10005.0,11.0,,,,,9997.0,0.0,16.0,9997.0,109879.0,110055.0,0.0,36.0,11.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
847200,,,ASH_COATED_OSMIUM,XIRECS,9989.0,3,-1,29967.0,-1,ASH_COATED_OSMIUM,9989.0,12.0,9987.0,27.0,,,10005.0,12.0,10008.0,27.0,,,9997.0,0.0,16.0,9997.0,119868.0,120060.0,0.0,39.0,39.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
850900,,,ASH_COATED_OSMIUM,XIRECS,10004.0,5,-1,50020.0,-1,ASH_COATED_OSMIUM,9988.0,13.0,9986.0,24.0,,,10004.0,13.0,10007.0,24.0,,,9996.0,0.0,16.0,9996.0,129844.0,130052.0,0.0,37.0,37.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
852400,,,ASH_COATED_OSMIUM,XIRECS,9986.0,5,-1,49930.0,-1,ASH_COATED_OSMIUM,9986.0,24.0,,,,,10005.0,13.0,10007.0,24.0,,,9995.5,0.0,19.0,9998.324324324325,239664.0,130065.0,0.2972972972972973,24.0,37.0,-9.5,0.0,-19.0,sell_aggressor,-1,ASH_COATED_OSMIUM
855000,,,ASH_COATED_OSMIUM,XIRECS,9989.0,4,-1,39956.0,-1,ASH_COATED_OSMIUM,9989.0,10.0,9986.0,27.0,,,10005.0,10.0,10007.0,27.0,,,9997.0,0.0,16.0,9997.0,99890.0,100050.0,0.0,37.0,37.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
861700,,,ASH_COATED_OSMIUM,XIRECS,9990.0,3,-1,29970.0,-1,ASH_COATED_OSMIUM,9990.0,26.0,,,,,10008.0,14.0,10011.0,26.0,,,9999.0,0.0,18.0,10001.7,259740.0,140112.0,0.3,26.0,40.0,-9.0,0.0,-18.0,sell_aggressor,-1,ASH_COATED_OSMIUM
864700,,,ASH_COATED_OSMIUM,XIRECS,10008.0,6,-1,60048.0,-1,ASH_COATED_OSMIUM,9992.0,15.0,,,,,10008.0,15.0,10010.0,23.0,,,10000.0,0.0,16.0,10000.0,149880.0,150120.0,0.0,15.0,38.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
865200,,,ASH_COATED_OSMIUM,XIRECS,10006.0,5,-1,50030.0,-1,ASH_COATED_OSMIUM,9990.0,14.0,9988.0,29.0,,,10006.0,14.0,10009.0,29.0,,,9998.0,0.0,16.0,9998.0,139860.0,140084.0,0.0,43.0,43.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
868300,,,ASH_COATED_OSMIUM,XIRECS,10008.0,4,-1,40032.0,-1,ASH_COATED_OSMIUM,9989.0,29.0,,,,,10008.0,13.0,10010.0,29.0,,,9998.5,0.0,19.0,10002.119047619048,289681.0,130104.0,0.38095238095238093,29.0,42.0,9.5,19.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
871400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,9,-1,89955.0,-1,ASH_COATED_OSMIUM,9995.0,12.0,9993.0,20.0,,,10014.0,20.0,,,,,10004.5,0.0,19.0,10002.125,119940.0,200280.0,-0.25,32.0,20.0,-9.5,0.0,-19.0,sell_aggressor,-1,ASH_COATED_OSMIUM
873900,,,ASH_COATED_OSMIUM,XIRECS,9992.0,5,-1,49960.0,-1,ASH_COATED_OSMIUM,9992.0,10.0,9990.0,27.0,,,10008.0,10.0,,,,,10000.0,0.0,16.0,10000.0,99920.0,100080.0,0.0,37.0,10.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
874900,,,ASH_COATED_OSMIUM,XIRECS,9992.0,7,-1,69944.0,-1,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,26.0,,,10008.0,11.0,10011.0,26.0,,,10000.0,0.0,16.0,10000.0,109912.0,110088.0,0.0,37.0,37.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
875600,,,ASH_COATED_OSMIUM,XIRECS,9992.0,4,-1,39968.0,-1,ASH_COATED_OSMIUM,9992.0,10.0,9989.0,25.0,,,,,,,,,9992.0,0.0,,,99920.0,,,35.0,0.0,0.0,0.0,,sell_aggressor,-1,ASH_COATED_OSMIUM
875800,,,ASH_COATED_OSMIUM,XIRECS,9992.0,6,-1,59952.0,-1,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,23.0,,,10008.0,11.0,10010.0,23.0,,,10000.0,0.0,16.0,10000.0,109912.0,110088.0,0.0,34.0,34.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
875900,,,ASH_COATED_OSMIUM,XIRECS,9992.0,6,-1,59952.0,-1,ASH_COATED_OSMIUM,9992.0,10.0,,,,,10008.0,10.0,10010.0,27.0,,,10000.0,0.0,16.0,10000.0,99920.0,100080.0,0.0,10.0,37.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
881900,,,ASH_COATED_OSMIUM,XIRECS,10012.0,10,-1,100120.0,-1,ASH_COATED_OSMIUM,9993.0,15.0,9991.0,22.0,,,10012.0,22.0,,,,,10002.5,0.0,19.0,10000.702702702703,149895.0,220264.0,-0.1891891891891892,37.0,22.0,9.5,19.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
883100,,,ASH_COATED_OSMIUM,XIRECS,10010.0,2,-1,20020.0,-1,ASH_COATED_OSMIUM,9994.0,11.0,9992.0,30.0,,,10010.0,11.0,,,,,10002.0,0.0,16.0,10002.0,109934.0,110110.0,0.0,41.0,11.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
884800,,,ASH_COATED_OSMIUM,XIRECS,10010.0,8,-1,80080.0,-1,ASH_COATED_OSMIUM,9994.0,12.0,9992.0,27.0,,,10010.0,12.0,10013.0,27.0,,,10002.0,0.0,16.0,10002.0,119928.0,120120.0,0.0,39.0,39.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
888100,,,ASH_COATED_OSMIUM,XIRECS,9991.0,6,-1,59946.0,-1,ASH_COATED_OSMIUM,9991.0,25.0,,,,,10009.0,15.0,10012.0,25.0,,,10000.0,0.0,18.0,10002.25,249775.0,150135.0,0.25,25.0,40.0,-9.0,0.0,-18.0,sell_aggressor,-1,ASH_COATED_OSMIUM
888200,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,-1,49970.0,-1,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,25.0,,,10010.0,15.0,,,,,10002.0,0.0,16.0,10002.0,149910.0,150150.0,0.0,40.0,15.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
888600,,,ASH_COATED_OSMIUM,XIRECS,10010.0,2,-1,20020.0,-1,ASH_COATED_OSMIUM,9994.0,12.0,9991.0,30.0,,,10010.0,12.0,10012.0,30.0,,,10002.0,0.0,16.0,10002.0,119928.0,120120.0,0.0,42.0,42.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
891300,,,ASH_COATED_OSMIUM,XIRECS,10003.0,3,-1,30009.0,-1,ASH_COATED_OSMIUM,9993.0,15.0,9991.0,27.0,,,10003.0,3.0,10009.0,15.0,,,9998.0,0.0,10.0,10001.333333333334,149895.0,30009.0,0.6666666666666666,42.0,18.0,5.0,10.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
896700,,,ASH_COATED_OSMIUM,XIRECS,9993.0,3,-1,29979.0,-1,ASH_COATED_OSMIUM,9993.0,11.0,9990.0,20.0,,,10009.0,11.0,,,,,10001.0,0.0,16.0,10001.0,109923.0,110099.0,0.0,31.0,11.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
896900,,,ASH_COATED_OSMIUM,XIRECS,10011.0,10,-1,100110.0,-1,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,28.0,,,10011.0,28.0,,,,,10001.5,0.0,19.0,9998.333333333334,139888.0,280308.0,-0.3333333333333333,42.0,28.0,9.5,19.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
898000,,,ASH_COATED_OSMIUM,XIRECS,10009.0,10,-1,100090.0,-1,ASH_COATED_OSMIUM,9993.0,13.0,9990.0,29.0,,,10009.0,13.0,10011.0,29.0,,,10001.0,0.0,16.0,10001.0,129909.0,130117.0,0.0,42.0,42.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
898800,,,ASH_COATED_OSMIUM,XIRECS,10008.0,4,-1,40032.0,-1,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,27.0,,,10008.0,12.0,10011.0,27.0,,,10000.0,0.0,16.0,10000.0,119904.0,120096.0,0.0,39.0,39.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
899100,,,ASH_COATED_OSMIUM,XIRECS,9992.0,9,-1,89928.0,-1,ASH_COATED_OSMIUM,9992.0,13.0,9990.0,28.0,,,10011.0,28.0,,,,,10001.5,0.0,19.0,9998.024390243903,129896.0,280308.0,-0.36585365853658536,41.0,28.0,-9.5,0.0,-19.0,sell_aggressor,-1,ASH_COATED_OSMIUM
899600,,,ASH_COATED_OSMIUM,XIRECS,10008.0,5,-1,50040.0,-1,ASH_COATED_OSMIUM,9990.0,20.0,,,,,10008.0,15.0,10011.0,20.0,,,9999.0,0.0,18.0,10000.285714285714,199800.0,150120.0,0.14285714285714285,20.0,35.0,9.0,18.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
902700,,,ASH_COATED_OSMIUM,XIRECS,9987.0,4,-1,39948.0,-1,ASH_COATED_OSMIUM,9987.0,28.0,,,,,10006.0,15.0,10008.0,28.0,,,9996.5,0.0,19.0,9999.372093023256,279636.0,150090.0,0.3023255813953488,28.0,43.0,-9.5,0.0,-19.0,sell_aggressor,-1,ASH_COATED_OSMIUM
904100,,,ASH_COATED_OSMIUM,XIRECS,9991.0,3,-1,29973.0,-1,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,30.0,,,10007.0,14.0,10010.0,30.0,,,9999.0,0.0,16.0,9999.0,139874.0,140098.0,0.0,44.0,44.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
904700,,,ASH_COATED_OSMIUM,XIRECS,10005.0,6,-1,60030.0,-1,ASH_COATED_OSMIUM,9989.0,12.0,9987.0,21.0,,,10005.0,12.0,10008.0,21.0,,,9997.0,0.0,16.0,9997.0,119868.0,120060.0,0.0,33.0,33.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
907700,,,ASH_COATED_OSMIUM,XIRECS,10007.0,5,-1,50035.0,-1,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,29.0,,,10007.0,14.0,,,,,9999.0,0.0,16.0,9999.0,139874.0,140098.0,0.0,43.0,14.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
911300,,,ASH_COATED_OSMIUM,XIRECS,9990.0,6,-1,59940.0,-1,ASH_COATED_OSMIUM,9990.0,11.0,9987.0,27.0,,,10006.0,11.0,10008.0,27.0,,,9998.0,0.0,16.0,9998.0,109890.0,110066.0,0.0,38.0,38.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
912500,,,ASH_COATED_OSMIUM,XIRECS,10007.0,5,-1,50035.0,-1,ASH_COATED_OSMIUM,9989.0,12.0,,,,,10007.0,27.0,,,,,9998.0,0.0,18.0,9994.538461538461,119868.0,270189.0,-0.38461538461538464,12.0,27.0,9.0,18.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
914500,,,ASH_COATED_OSMIUM,XIRECS,9986.0,10,-1,99860.0,-1,ASH_COATED_OSMIUM,9986.0,21.0,,,,,10005.0,10.0,10007.0,21.0,,,9995.5,0.0,19.0,9998.870967741936,209706.0,100050.0,0.3548387096774194,21.0,31.0,-9.5,0.0,-19.0,sell_aggressor,-1,ASH_COATED_OSMIUM
914700,,,ASH_COATED_OSMIUM,XIRECS,10006.0,5,-1,50030.0,-1,ASH_COATED_OSMIUM,9990.0,13.0,9987.0,24.0,,,10006.0,13.0,10008.0,24.0,,,9998.0,0.0,16.0,9998.0,129870.0,130078.0,0.0,37.0,37.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
915600,,,ASH_COATED_OSMIUM,XIRECS,9990.0,5,-1,49950.0,-1,ASH_COATED_OSMIUM,9990.0,12.0,9988.0,21.0,,,10006.0,12.0,10009.0,21.0,,,9998.0,0.0,16.0,9998.0,119880.0,120072.0,0.0,33.0,33.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
917100,,,ASH_COATED_OSMIUM,XIRECS,9990.0,6,-1,59940.0,-1,ASH_COATED_OSMIUM,9990.0,13.0,9988.0,29.0,,,10006.0,13.0,10009.0,29.0,,,9998.0,0.0,16.0,9998.0,129870.0,130078.0,0.0,42.0,42.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
919000,,,ASH_COATED_OSMIUM,XIRECS,10005.0,3,-1,30015.0,-1,ASH_COATED_OSMIUM,9987.0,23.0,,,,,10005.0,15.0,10008.0,23.0,,,9996.0,0.0,18.0,9997.894736842105,229701.0,150075.0,0.21052631578947367,23.0,38.0,9.0,18.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
920000,,,ASH_COATED_OSMIUM,XIRECS,10006.0,5,-1,50030.0,-1,ASH_COATED_OSMIUM,9990.0,12.0,9987.0,24.0,,,10006.0,12.0,10008.0,24.0,,,9998.0,0.0,16.0,9998.0,119880.0,120072.0,0.0,36.0,36.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
921500,,,ASH_COATED_OSMIUM,XIRECS,9989.0,4,-1,39956.0,-1,ASH_COATED_OSMIUM,9989.0,11.0,9986.0,29.0,,,10005.0,11.0,10007.0,29.0,,,9997.0,0.0,16.0,9997.0,109879.0,110055.0,0.0,40.0,40.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
922500,,,ASH_COATED_OSMIUM,XIRECS,9988.0,5,-1,49940.0,-1,ASH_COATED_OSMIUM,9988.0,26.0,,,,,10006.0,10.0,10009.0,26.0,,,9997.0,0.0,18.0,10001.0,259688.0,100060.0,0.4444444444444444,26.0,36.0,-9.0,0.0,-18.0,sell_aggressor,-1,ASH_COATED_OSMIUM
922600,,,ASH_COATED_OSMIUM,XIRECS,10008.0,3,-1,30024.0,-1,ASH_COATED_OSMIUM,9990.0,13.0,9987.0,26.0,,,10008.0,26.0,,,,,9999.0,0.0,18.0,9996.0,129870.0,260208.0,-0.3333333333333333,39.0,26.0,9.0,18.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
925200,,,ASH_COATED_OSMIUM,XIRECS,9989.0,2,-1,19978.0,-1,ASH_COATED_OSMIUM,9989.0,11.0,9986.0,25.0,,,10007.0,25.0,,,,,9998.0,0.0,18.0,9994.5,109879.0,250175.0,-0.3888888888888889,36.0,25.0,-9.0,0.0,-18.0,sell_aggressor,-1,ASH_COATED_OSMIUM
929800,,,ASH_COATED_OSMIUM,XIRECS,10004.0,3,-1,30012.0,-1,ASH_COATED_OSMIUM,9988.0,14.0,9986.0,28.0,,,10004.0,14.0,10007.0,28.0,,,9996.0,0.0,16.0,9996.0,139832.0,140056.0,0.0,42.0,42.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
934300,,,ASH_COATED_OSMIUM,XIRECS,9990.0,6,-1,59940.0,-1,ASH_COATED_OSMIUM,9990.0,13.0,9987.0,28.0,,,10006.0,13.0,10008.0,28.0,,,9998.0,0.0,16.0,9998.0,129870.0,130078.0,0.0,41.0,41.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
935000,,,ASH_COATED_OSMIUM,XIRECS,10007.0,5,-1,50035.0,-1,ASH_COATED_OSMIUM,,,,,,,10007.0,27.0,,,,,10007.0,0.0,,,,270189.0,,0.0,27.0,0.0,,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
935200,,,ASH_COATED_OSMIUM,XIRECS,10005.0,3,-1,30015.0,-1,ASH_COATED_OSMIUM,9989.0,10.0,9986.0,23.0,,,10005.0,10.0,10007.0,23.0,,,9997.0,0.0,16.0,9997.0,99890.0,100050.0,0.0,33.0,33.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
936400,,,ASH_COATED_OSMIUM,XIRECS,9987.0,3,-1,29961.0,-1,ASH_COATED_OSMIUM,9987.0,28.0,,,,,10006.0,14.0,10008.0,28.0,,,9996.5,0.0,19.0,9999.666666666666,279636.0,140084.0,0.3333333333333333,28.0,42.0,-9.5,0.0,-19.0,sell_aggressor,-1,ASH_COATED_OSMIUM
936400,,,ASH_COATED_OSMIUM,XIRECS,10006.0,6,-1,60036.0,-1,ASH_COATED_OSMIUM,9987.0,28.0,,,,,10006.0,14.0,10008.0,28.0,,,9996.5,0.0,19.0,9999.666666666666,279636.0,140084.0,0.3333333333333333,28.0,42.0,9.5,19.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
937900,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-1,20012.0,-1,ASH_COATED_OSMIUM,9990.0,11.0,9987.0,24.0,,,10006.0,11.0,10008.0,24.0,,,9998.0,0.0,16.0,9998.0,109890.0,110066.0,0.0,35.0,35.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
939300,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-1,20012.0,-1,ASH_COATED_OSMIUM,9987.0,24.0,,,,,10006.0,14.0,,,,,9996.5,0.0,19.0,9999.0,239688.0,140084.0,0.2631578947368421,24.0,14.0,9.5,19.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
939400,,,ASH_COATED_OSMIUM,XIRECS,10008.0,3,-1,30024.0,-1,ASH_COATED_OSMIUM,9990.0,12.0,9987.0,28.0,,,10008.0,28.0,,,,,9999.0,0.0,18.0,9995.4,119880.0,280224.0,-0.4,40.0,28.0,9.0,18.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
939900,,,ASH_COATED_OSMIUM,XIRECS,9990.0,4,-1,39960.0,-1,ASH_COATED_OSMIUM,9990.0,12.0,9987.0,23.0,,,10008.0,23.0,,,,,9999.0,0.0,18.0,9996.171428571428,119880.0,230184.0,-0.3142857142857143,35.0,23.0,-9.0,0.0,-18.0,sell_aggressor,-1,ASH_COATED_OSMIUM
940300,,,ASH_COATED_OSMIUM,XIRECS,9990.0,6,-1,59940.0,-1,ASH_COATED_OSMIUM,9990.0,15.0,9988.0,29.0,,,10006.0,15.0,10009.0,29.0,,,9998.0,0.0,16.0,9998.0,149850.0,150090.0,0.0,44.0,44.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
940900,,,ASH_COATED_OSMIUM,XIRECS,9991.0,4,-1,39964.0,-1,ASH_COATED_OSMIUM,9991.0,13.0,,,,,10007.0,13.0,10009.0,27.0,,,9999.0,0.0,16.0,9999.0,129883.0,130091.0,0.0,13.0,40.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
940900,,,ASH_COATED_OSMIUM,XIRECS,9991.0,9,-1,89919.0,-1,ASH_COATED_OSMIUM,9991.0,13.0,,,,,10007.0,13.0,10009.0,27.0,,,9999.0,0.0,16.0,9999.0,129883.0,130091.0,0.0,13.0,40.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
948900,,,ASH_COATED_OSMIUM,XIRECS,9995.0,4,-1,39980.0,-1,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,23.0,,,10011.0,14.0,10013.0,23.0,,,10003.0,0.0,16.0,10003.0,139930.0,140154.0,0.0,37.0,37.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
951500,,,ASH_COATED_OSMIUM,XIRECS,9996.0,6,-1,59976.0,-1,ASH_COATED_OSMIUM,9996.0,14.0,9993.0,23.0,,,10012.0,14.0,,,,,10004.0,0.0,16.0,10004.0,139944.0,140168.0,0.0,37.0,14.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
952000,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,-1,59970.0,-1,ASH_COATED_OSMIUM,9995.0,13.0,9993.0,28.0,,,10011.0,13.0,10014.0,28.0,,,10003.0,0.0,16.0,10003.0,129935.0,130143.0,0.0,41.0,41.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
952900,,,ASH_COATED_OSMIUM,XIRECS,9992.0,9,-1,89928.0,-1,ASH_COATED_OSMIUM,9992.0,22.0,,,,,10011.0,13.0,10013.0,22.0,,,10001.5,0.0,19.0,10003.942857142858,219824.0,130143.0,0.2571428571428571,22.0,35.0,-9.5,0.0,-19.0,sell_aggressor,-1,ASH_COATED_OSMIUM
954500,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5,-1,49975.0,-1,ASH_COATED_OSMIUM,9995.0,13.0,,,,,10011.0,13.0,,,,,10003.0,0.0,16.0,10003.0,129935.0,130143.0,0.0,13.0,13.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
954800,,,ASH_COATED_OSMIUM,XIRECS,10010.0,5,-1,50050.0,-1,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,24.0,,,10010.0,13.0,10013.0,24.0,,,10002.0,0.0,16.0,10002.0,129922.0,130130.0,0.0,37.0,37.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
954800,,,ASH_COATED_OSMIUM,XIRECS,9994.0,7,-1,69958.0,-1,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,24.0,,,10010.0,13.0,10013.0,24.0,,,10002.0,0.0,16.0,10002.0,129922.0,130130.0,0.0,37.0,37.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
955200,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-1,60060.0,-1,ASH_COATED_OSMIUM,9994.0,11.0,9991.0,20.0,,,10010.0,11.0,,,,,10002.0,0.0,16.0,10002.0,109934.0,110110.0,0.0,31.0,11.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
955300,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,-1,59970.0,-1,ASH_COATED_OSMIUM,9995.0,13.0,9992.0,29.0,,,10011.0,13.0,10013.0,29.0,,,10003.0,0.0,16.0,10003.0,129935.0,130143.0,0.0,42.0,42.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
962100,,,ASH_COATED_OSMIUM,XIRECS,10015.0,5,-1,50075.0,-1,ASH_COATED_OSMIUM,9999.0,14.0,9996.0,24.0,,,10015.0,14.0,10017.0,24.0,,,10007.0,0.0,16.0,10007.0,139986.0,140210.0,0.0,38.0,38.0,8.0,16.0,0.0,buy_aggressor,-1,ASH_COATED_OSMIUM
968200,,,ASH_COATED_OSMIUM,XIRECS,9995.0,3,-1,29985.0,-1,ASH_COATED_OSMIUM,9995.0,10.0,9992.0,29.0,,,10011.0,10.0,10013.0,29.0,,,10003.0,0.0,16.0,10003.0,99950.0,100110.0,0.0,39.0,39.0,-8.0,0.0,-16.0,sell_aggressor,-1,ASH_COATED_OSMIUM
